   k  l     Obj        Vio     Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
  13  T 0   1.849e+00   5e+05  0.05  1.0e-01  5.3e+11  6.5e-04  2.0e-02  1.0e-03  8.3e-03  9.3e-03
  14  T 0   2.774e+00   3e+05  0.05  1.0e-01  2.3e+11  9.7e-04  3.0e-02  9.9e-04  8.2e-03  9.2e-03
  15  T 0   4.160e+00   2e+05  0.05  1.0e-01  1.0e+11  1.5e-03  4.5e-02  1.0e-03  8.1e-03  9.2e-03
  16  T 0   6.240e+00   1e+05  0.05  1.0e-01  4.6e+10  2.2e-03  6.7e-02  1.0e-03  8.2e-03  9.2e-03
  17  T 0   9.360e+00   1e+05  0.05  1.0e-01  2.1e+10  3.3e-03  1.0e-01  1.0e-03  8.2e-03  9.3e-03
  18  T 0   1.404e+01   6e+04  0.05  1.0e-01  9.2e+09  4.9e-03  1.5e-01  1.0e-03  8.3e-03  9.4e-03
  19  T 0   2.106e+01   4e+04  0.05  1.0e-01  4.1e+09  7.4e-03  2.3e-01  1.0e-03  8.2e-03  9.3e-03
  20  T 0   3.159e+01   3e+04  0.05  1.0e-01  1.8e+09  1.1e-02  3.4e-01  9.9e-04  8.0e-03  9.1e-03
  21  T 0   4.739e+01   2e+04  0.05  1.0e-01  8.0e+08  1.7e-02  5.1e-01  1.1e-03  8.2e-03  9.3e-03
  22  T 0   7.108e+01   1e+04  0.05  1.0e-01  3.6e+08  2.5e-02  7.7e-01  9.9e-04  8.3e-03  9.3e-03
  23  T 0   1.066e+02   8e+03  0.05  1.0e-01  1.6e+08  3.7e-02  1.2e+00  1.0e-03  8.3e-03  9.3e-03
  24  T 0   1.599e+02   5e+03  0.05  1.0e-01  7.1e+07  5.6e-02  1.7e+00  1.0e-03  8.1e-03  9.2e-03
  25  T 0   2.399e+02   3e+03  0.05  1.0e-01  3.1e+07  8.4e-02  2.6e+00  1.0e-03  8.5e-03  9.5e-03
  26  T 0   3.598e+02   2e+03  0.05  1.0e-01  1.4e+07  1.3e-01  3.9e+00  1.0e-03  8.2e-03  9.3e-03
  27  T 0   5.397e+02   8e+02  0.05  1.0e-01  6.2e+06  1.9e-01  5.8e+00  1.0e-03  8.1e-03  9.2e-03
  28  T 0   7.585e+02   3e+02  0.05  1.0e-01  2.5e+06  2.3e-01  7.1e+00  1.1e-03  1.7e-01  1.7e-01
  29  T 0   9.389e+02   5e+01  0.05  1.0e-01  7.9e+05  1.9e-01  5.9e+00  1.1e-03  8.0e-02  8.1e-02
  30  T 0   9.912e+02   3e+00  0.05  1.0e-01  7.9e+04  5.5e-02  1.7e+00  1.1e-03  2.2e-01  2.2e-01
  31  T 0   9.943e+02   8e-03  0.05  1.0e-01  4.8e+02  3.2e-03  9.8e-02  1.1e-03  1.8e-01  1.8e-01
  32  T 0   9.943e+02   0e+00  0.05  1.0e-01  4.2e-04  4.5e-07  1.4e-05  1.1e-03  3.9e-02  4.0e-02
  33  F 0   9.901e+02   0e+00  0.05  1.0e-01  2.1e-05  4.4e-03  1.4e-01  1.1e-03  4.7e-02  4.8e-02
  34  F 0   9.779e+02   0e+00  0.05  1.0e-01  1.5e-04  1.3e-02  3.9e-01  1.0e-03  4.2e-02  4.3e-02
  35  F 0   9.578e+02   0e+00  0.05  1.0e-01  4.3e-04  2.1e-02  6.5e-01  1.0e-03  8.3e-02  8.4e-02
  36  F 0   9.499e+02   6e-02  0.05  1.0e-01  6.1e-05  8.3e-03  2.6e-01  1.0e-03  3.0e-02  3.1e-02
  37  F 0   9.500e+02   4e-06  0.05  1.0e-01  1.3e-08  6.7e-05  2.1e-03  1.1e-03  3.0e-02  3.1e-02
  38  F 0   9.500e+02   1e-05  0.05  1.0e-01  3.3e-16  6.4e-09  2.0e-07  1.1e-03  4.0e-01  4.0e-01
  39  F 0   9.500e+02   1e-12  0.05  1.0e-01  2.2e-16  1.1e-08  3.4e-07  1.1e-03  4.1e-02  4.2e-02
Termination on Convergence criteria
Total number of system evaluations: 40
